year,month,day,latitude,longitude,depth (m),location,Ammonia (uM),Chlorophyll (mg/m3),Domoic Acid (ng/mL),Nitrate (uM),Nitrite (uM),Phosphate (uM),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Pseudo-nitzschia Total Cells (cells/L),Silicate (uM),Water Temperature (°C)
2010,12,13,32.867,-117.257,0,Scripps Pier,0.53,10.76,0.041,0.26,0.03,0.35,70400,54000,124400,2.9,13.7
2010,12,16,32.867,-117.257,0,Scripps Pier,0.63,6.01,NaN,0.08,0.01,0.31,NaN,NaN,NaN,1.3,14.7
2010,12,20,32.867,-117.257,0,Scripps Pier,0.42,3.1,0,0.14,0.01,0.35,31200,8800,40000,1.8,15.1
2010,12,23,32.867,-117.257,0,Scripps Pier,1.64,2.92,NaN,0.51,0.07,0.5,NaN,NaN,NaN,2.3,14.9
2010,12,27,32.867,-117.257,0,Scripps Pier,0.49,7.13,0,0.16,0.04,0.46,16800,4000,20800,2.6,15.3
2011,1,3,32.867,-117.257,0,Scripps Pier,2.05,1.43,0,1.37,0.12,0.57,24400,800,25200,4.3,14.7
2011,1,10,32.867,-117.257,0,Scripps Pier,1.14,3.55,0,1,0.14,0.45,2000,0,2000,3.4,14.2
2011,1,13,32.867,-117.257,0,Scripps Pier,1.23,3.35,NaN,0.96,0.14,0.45,NaN,NaN,NaN,3.4,14.1
2011,1,18,32.867,-117.257,0,Scripps Pier,0.44,4.98,0,1.19,0.16,0.37,9600,0,9600,4,14.3
2011,1,20,32.867,-117.257,0,Scripps Pier,0.38,4.99,0,0.42,0.07,0.31,NaN,NaN,NaN,2.6,14.3
2011,1,24,32.867,-117.257,0,Scripps Pier,0.31,3.01,0,0.84,0.11,0.36,4400,3600,8000,2.4,14.2
2011,1,27,32.867,-117.257,0,Scripps Pier,0.61,3.14,NaN,0.58,0.09,0.37,NaN,NaN,NaN,1.7,14.2
2011,1,31,32.867,-117.257,0,Scripps Pier,0.27,5.06,0.041,0.16,0.03,0.27,32400,4800,37200,1.2,14.3
2011,2,3,32.867,-117.257,0,Scripps Pier,0.27,4.77,NaN,1.2,0.11,0.34,NaN,NaN,NaN,2.1,13.2
2011,2,7,32.867,-117.257,0,Scripps Pier,0.47,4.04,0,0.29,0.05,0.22,61600,17200,78800,1,14.3
2011,2,10,32.867,-117.257,0,Scripps Pier,0.22,4.26,NaN,0.13,0.02,0.23,NaN,NaN,NaN,1.5,14.4
2011,2,14,32.867,-117.257,0,Scripps Pier,0.48,2.81,0,0.24,0.03,0.29,60800,6400,67200,1.2,14.4
2011,2,17,32.867,-117.257,0,Scripps Pier,0.87,1.64,0,0.8,0.04,0.41,NaN,NaN,NaN,0.04,14.2
2011,2,22,32.867,-117.257,0,Scripps Pier,0.82,2.28,0,0.07,0.03,0.19,27200,2000,29200,0.69,14.2
2011,2,24,32.867,-117.257,0,Scripps Pier,0.47,1.78,NaN,0.19,0.01,0.28,NaN,NaN,NaN,0.01,14.3
2011,2,28,32.867,-117.257,0,Scripps Pier,0.82,1.39,0,0.27,0.06,0.25,0,400,400,2.15,14.3
2011,3,3,32.867,-117.257,0,Scripps Pier,0.99,1.84,NaN,0.34,0.02,0.3,NaN,NaN,NaN,0.02,14.9
2011,3,7,32.867,-117.257,0,Scripps Pier,2.04,4.07,0,2.13,0.16,0.43,62000,11200,73200,4.45,14.2
2011,3,10,32.867,-117.257,0,Scripps Pier,0.56,4.52,0,0.26,0.01,0.13,NaN,NaN,NaN,0.01,14.4
2011,3,14,32.867,-117.257,0,Scripps Pier,2.03,3.99,0,0.47,0.08,0.21,34400,6800,41200,1.86,14.8
2011,3,17,32.867,-117.257,0,Scripps Pier,1.33,3.91,0,2.09,0.09,0.46,NaN,NaN,NaN,0.09,13.9
2011,3,21,32.867,-117.257,0,Scripps Pier,1.94,2.79,0,2.56,0.12,0.45,43200,18000,61200,3.12,13.3
2011,3,24,32.867,-117.257,0,Scripps Pier,1.38,2.58,0.06,1.22,0.07,0.46,NaN,NaN,NaN,0.07,14
2011,3,28,32.867,-117.257,0,Scripps Pier,1.79,4.52,0,1.38,0.11,0.31,10800,400,11200,4.01,14.9
2011,3,31,32.867,-117.257,0,Scripps Pier,0.4,11.04,NaN,1.47,0.07,0.35,NaN,NaN,NaN,0.07,15.1
2011,4,4,32.867,-117.257,0,Scripps Pier,2.29,1.35,0,0.26,0.04,0.28,8800,0,8800,3.42,16.4
2011,4,7,32.867,-117.257,0,Scripps Pier,0.51,2.09,NaN,2.94,0.1,0.52,NaN,NaN,NaN,0.1,15
2011,4,11,32.867,-117.257,0,Scripps Pier,1.93,2.19,0,1.44,0.15,0.35,14400,1200,15600,6.07,15.9
2011,4,14,32.867,-117.257,0,Scripps Pier,0.9,1.46,NaN,0.65,0.03,0.36,NaN,NaN,NaN,0.03,15.6
2011,4,18,32.867,-117.257,0,Scripps Pier,1.12,1.4,0,0.29,0.05,0.24,56000,400,56400,3.48,16.7
2011,4,21,32.867,-117.257,0,Scripps Pier,0.95,1.54,0,0.96,0.04,0.34,NaN,NaN,NaN,0.04,16.7
2011,4,25,32.867,-117.257,0,Scripps Pier,1.11,1.34,0,1.39,0.1,0.31,82800,800,83600,5.92,17.3
2011,4,28,32.867,-117.257,0,Scripps Pier,0.39,1.77,NaN,0.39,0,0.22,NaN,NaN,NaN,0,17.3
2011,5,2,32.867,-117.257,0,Scripps Pier,2.63,2.25,0,0.62,0.08,0.31,200400,1200,201600,3.04,16.3
2011,5,5,32.867,-117.257,0,Scripps Pier,0.23,4.62,NaN,0.09,0,0.29,NaN,NaN,NaN,0,18.3
2011,5,9,32.867,-117.257,0,Scripps Pier,0.74,3.66,NaN,0.07,0.01,0.21,203200,38000,241200,1.95,15.4
2011,5,12,32.867,-117.257,0,Scripps Pier,0.52,2.5,0,0.19,0,0.31,NaN,NaN,NaN,0,16.1
2011,5,16,32.867,-117.257,0,Scripps Pier,1.16,1.46,0,0.27,0.06,0.24,21200,2400,23600,3.81,17.1
2011,5,19,32.867,-117.257,0,Scripps Pier,0.58,1.56,NaN,0.64,0.01,0.38,NaN,NaN,NaN,0.01,16.4
2011,5,22,32.867,-117.257,0,Scripps Pier,0.59,1.83,0,0.59,0.04,0.29,14800,0,14800,5.28,17.4
2011,5,30,32.867,-117.257,0,Scripps Pier,0.42,2.79,NaN,0,0.01,0.14,30000,0,30000,3.78,17.5
2011,6,2,32.867,-117.257,0,Scripps Pier,0.34,2.59,NaN,2.15,0.06,0.43,NaN,NaN,NaN,0.06,16.7
2011,6,6,32.867,-117.257,0,Scripps Pier,1.46,2.59,0.26,0.15,0.05,0.33,484800,30400,515200,0.66,17.7
2011,6,9,32.867,-117.257,0,Scripps Pier,0.36,6.54,NaN,0.14,0,0.18,NaN,NaN,NaN,0,16.2
2011,6,12,32.867,-117.257,0,Scripps Pier,0.65,2.15,0,0.01,0,0.19,37600,6400,44000,3.28,16.9
2011,6,21,32.867,-117.257,0,Scripps Pier,0.66,1.76,0,0.04,0,0.15,2800,0,2800,3.65,19.1
2011,6,23,32.867,-117.257,0,Scripps Pier,0.5,2.83,NaN,0.34,0.02,0.33,NaN,NaN,NaN,0.02,18.5
2011,6,27,32.867,-117.257,0,Scripps Pier,0.29,2.99,0,0.09,0,0.21,11600,0,11600,0,19.6
2011,6,30,32.867,-117.257,0,Scripps Pier,NaN,2.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.4
2011,7,4,32.867,-117.257,0,Scripps Pier,1.42,2.3,NaN,0.3,0.08,0.19,15200,0,15200,3.69,20.7
2011,7,7,32.867,-117.257,0,Scripps Pier,NaN,4.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4
2011,7,12,32.867,-117.257,0,Scripps Pier,1.85,1.72,0,0.18,0.08,0.22,48400,400,48800,3.52,20.2
2011,7,14,32.867,-117.257,0,Scripps Pier,NaN,1.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.2
2011,7,18,32.867,-117.257,0,Scripps Pier,0.06,1.96,0,0.17,0.07,0.19,34800,0,34800,2.53,21
2011,7,20,32.867,-117.257,0,Scripps Pier,NaN,1.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6
2011,7,25,32.867,-117.257,0,Scripps Pier,0.7,2.34,0,0.13,0.06,0.14,21200,2800,24000,2.65,21.3
2011,7,28,32.867,-117.257,0,Scripps Pier,NaN,1.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3
2011,8,1,32.867,-117.257,0,Scripps Pier,0.45,1.5,0,0.34,0.07,0.28,8000,0,8000,3.11,17.8
2011,8,5,32.867,-117.257,0,Scripps Pier,NaN,1.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.1
2011,8,8,32.867,-117.257,0,Scripps Pier,0.89,1.07,0,0.17,0.06,0.24,3600,0,3600,2.73,18.6
2011,8,11,32.867,-117.257,0,Scripps Pier,NaN,0.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.7
2011,8,15,32.867,-117.257,0,Scripps Pier,0.14,2.41,0,0.02,0.03,0.15,42800,0,42800,1.27,20.2
2011,8,18,32.867,-117.257,0,Scripps Pier,NaN,1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20
2011,8,22,32.867,-117.257,0,Scripps Pier,0,1,0,0.14,0,0.29,3200,0,3200,2.02,20
2011,8,25,32.867,-117.257,0,Scripps Pier,NaN,2.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1
2011,8,29,32.867,-117.257,0,Scripps Pier,0,1.37,0,0.13,0,0.28,2800,0,2800,3.49,20.8
2011,9,1,32.867,-117.257,0,Scripps Pier,NaN,3.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.6
2011,9,5,32.867,-117.257,0,Scripps Pier,0.25,6.67,0,0.06,0.2,0.42,1200,0,1200,5.78,17.6
2011,9,8,32.867,-117.257,0,Scripps Pier,NaN,3.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4
2011,9,12,32.867,-117.257,0,Scripps Pier,0,2.19,0,0.1,0,0.31,21200,0,21200,3.65,17.9
2011,9,15,32.867,-117.257,0,Scripps Pier,NaN,2.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.5
2011,9,19,32.867,-117.257,0,Scripps Pier,0,5.38,0,0.15,0.01,0.36,800,1200,2000,2.8,18
2011,9,22,32.867,-117.257,0,Scripps Pier,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18
2011,9,26,32.867,-117.257,0,Scripps Pier,0,43.92,0,0.13,0.01,0.26,3600,0,3600,5.02,16.6
2011,9,29,32.867,-117.257,0,Scripps Pier,0,12.22,NaN,0.12,0.01,0.27,NaN,NaN,NaN,5.33,17.1
2011,10,3,32.867,-117.257,0,Scripps Pier,0,48.14,0,0.06,0,0.15,1200,0,1200,6.81,17.6
2011,10,6,32.867,-117.257,0,Scripps Pier,0,14.27,NaN,0.09,0,0.35,NaN,NaN,NaN,4.93,17.3
2011,10,10,32.867,-117.257,0,Scripps Pier,0,33.77,0,0.06,0,0.19,8400,0,8400,3.94,17.8
2011,10,13,32.867,-117.257,0,Scripps Pier,0.05,59.91,NaN,0.03,0.05,0.08,NaN,NaN,NaN,4.18,21.4
2011,10,17,32.867,-117.257,0,Scripps Pier,0.12,4.73,0,0.05,0.04,0.08,1200,0,1200,4.46,17.6
2011,10,20,32.867,-117.257,0,Scripps Pier,NaN,4.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.4
2011,10,24,32.867,-117.257,0,Scripps Pier,2.36,2.08,0,0.22,0.07,0.19,0,0,0,4.44,17.2
2011,10,27,32.867,-117.257,0,Scripps Pier,NaN,1.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.4
2011,10,31,32.867,-117.257,0,Scripps Pier,0.82,3.11,0,1.56,0.15,0.31,15200,3600,18800,4.42,16.3
2011,11,3,32.867,-117.257,0,Scripps Pier,NaN,1.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.6
2011,11,7,32.867,-117.257,0,Scripps Pier,0.61,1.66,0,0.33,0.06,0.22,47600,50000,97600,2.3,16.4
2011,11,10,32.867,-117.257,0,Scripps Pier,NaN,3.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.3
2011,11,14,32.867,-117.257,0,Scripps Pier,1.01,0.8,0,0.39,0.07,0.29,11200,800,12000,2.1,16
2011,11,17,32.867,-117.257,0,Scripps Pier,NaN,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.8
2011,11,21,32.867,-117.257,0,Scripps Pier,0.68,0.62,0,0.17,0.04,0.27,7200,400,7600,1.46,15.8
2011,11,23,32.867,-117.257,0,Scripps Pier,NaN,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16
2011,11,28,32.867,-117.257,0,Scripps Pier,0.7,1.38,0,0.39,0.09,0.28,800,400,1200,2.39,15.5
2011,12,1,32.867,-117.257,0,Scripps Pier,NaN,3.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.9
2011,12,5,32.867,-117.257,0,Scripps Pier,0.87,7.48,0,0.3,0.07,0.32,400,0,400,3.46,14.4
2011,12,8,32.867,-117.257,0,Scripps Pier,NaN,16.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5
2011,12,12,32.867,-117.257,0,Scripps Pier,1.2,1.62,0,0.14,0.05,0.3,12400,800,13200,2,15.1
2011,12,15,32.867,-117.257,0,Scripps Pier,NaN,4.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5
2011,12,19,32.867,-117.257,0,Scripps Pier,0.15,14.77,0,0.11,0.02,0.29,8000,3200,11200,3.68,14.3
2011,12,22,32.867,-117.257,0,Scripps Pier,NaN,4.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.2
2011,12,26,32.867,-117.257,0,Scripps Pier,0.38,11.92,0,0.05,0.01,0.25,13600,0,13600,3.88,14
2011,12,29,32.867,-117.257,0,Scripps Pier,NaN,15.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1
2012,1,3,32.867,-117.257,0,Scripps Pier,0.34,1.77,0,0.3,0.05,0.23,16000,0,16000,3.27,14.6
2012,1,5,32.867,-117.257,0,Scripps Pier,NaN,2.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5
2012,1,9,32.867,-117.257,0,Scripps Pier,0.35,1.01,0,0.17,0.05,0.24,20800,11200,32000,3.08,14.6
2012,1,12,32.867,-117.257,0,Scripps Pier,NaN,3.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5
2012,1,17,32.867,-117.257,0,Scripps Pier,0.64,1.26,0,0.89,0.09,0.3,12400,4000,16400,3.26,14.2
2012,1,19,32.867,-117.257,0,Scripps Pier,NaN,2.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.3
2012,1,23,32.867,-117.257,0,Scripps Pier,0.09,6.27,0.08,0.33,0.06,0.23,341600,91200,432800,1.31,13.9
2012,1,26,32.867,-117.257,0,Scripps Pier,NaN,3.82,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.2
2012,1,30,32.867,-117.257,0,Scripps Pier,0.75,1.01,0,0.21,0.07,0.2,20800,14800,35600,0.24,14.3
2012,2,2,32.867,-117.257,0,Scripps Pier,NaN,1.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.7
2012,2,6,32.867,-117.257,0,Scripps Pier,0.6,1.62,0.042,0.39,0.07,0.22,96800,25600,122400,1.12,14.5
2012,2,9,32.867,-117.257,0,Scripps Pier,NaN,0.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.7
2012,2,13,32.867,-117.257,0,Scripps Pier,0.63,0.75,0,0.69,0.06,0.28,23600,0,23600,2.68,14.9
2012,2,16,32.867,-117.257,0,Scripps Pier,NaN,1.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.3
2012,2,21,32.867,-117.257,0,Scripps Pier,0.58,1.67,0,1.55,0.12,0.3,13200,0,13200,4.59,14.7
2012,2,23,32.867,-117.257,0,Scripps Pier,NaN,1.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.7
2012,2,27,32.867,-117.257,0,Scripps Pier,0.67,1.79,0,0.94,0.12,0.28,9200,0,9200,4.93,14.6
2012,3,1,32.867,-117.257,0,Scripps Pier,NaN,1.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.7
2012,3,5,32.867,-117.257,0,Scripps Pier,0.4,2,0,4.36,0.27,0.45,9600,0,9600,7.69,14.7
2012,3,8,32.867,-117.257,0,Scripps Pier,NaN,11.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.6
2012,3,12,32.867,-117.257,0,Scripps Pier,NaN,8.21,0.041,NaN,NaN,NaN,20800,38400,59200,NaN,13.3
2012,3,12,32.867,-117.257,0,Scripps Pier,0.27,8.21,0.041,1.49,0.11,0.31,20800,38400,59200,4.71,13.3
2012,3,15,32.867,-117.257,0,Scripps Pier,NaN,5.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.3
2012,3,19,32.867,-117.257,0,Scripps Pier,3.26,2.78,0,3.76,0.23,0.6,3200,16000,19200,6.28,13
2012,3,22,32.867,-117.257,0,Scripps Pier,3.73,0.62,NaN,4.61,0.22,0.72,NaN,NaN,NaN,6.35,13.3
2012,3,26,32.867,-117.257,0,Scripps Pier,0.9,2.41,0,10.52,0.31,1.02,400,0,400,11.56,13.1
2012,3,29,32.867,-117.257,0,Scripps Pier,0.89,1.88,NaN,6.76,0.17,0.73,NaN,NaN,NaN,9.49,13.8
2012,4,2,32.867,-117.257,0,Scripps Pier,1.7,2.6,0,10.11,0.23,0.91,400,0,400,13.18,13.4
2012,4,5,32.867,-117.257,0,Scripps Pier,0.69,3.48,NaN,13.03,0.43,1.47,NaN,NaN,NaN,15.27,12.9
2012,4,8,32.867,-117.257,0,Scripps Pier,0.22,5.62,0,0.61,0.03,0.32,851600,0,851600,7.79,14.9
2012,4,12,32.867,-117.257,0,Scripps Pier,0.86,2.53,NaN,1.65,0.08,0.4,NaN,NaN,NaN,4.83,14.7
2012,4,16,32.867,-117.257,0,Scripps Pier,1.07,2.59,0,2.65,0.1,0.44,114400,26000,140400,6.01,14.3
2012,4,19,32.867,-117.257,0,Scripps Pier,0.97,3.14,NaN,3.7,0.15,0.43,NaN,NaN,NaN,7.02,15.3
2012,4,23,32.867,-117.257,0,Scripps Pier,0.96,1.61,0,2.09,0.05,0.38,7200,37600,44800,7.48,15.6
2012,4,26,32.867,-117.257,0,Scripps Pier,1,4.14,NaN,1.5,0.05,0.29,NaN,NaN,NaN,3.13,15.3
2012,4,30,32.867,-117.257,0,Scripps Pier,0.73,1.4,0.12,0.3,0.02,0.17,114800,253600,368400,0.59,16.5
2012,5,3,32.867,-117.257,0,Scripps Pier,1.84,0.84,0,0.33,0.08,0.28,NaN,NaN,NaN,1.57,17.3
2012,5,7,32.867,-117.257,0,Scripps Pier,0.57,0.7,0,0.15,0.02,0.24,4800,0,4800,2.17,17.9
2012,5,10,32.867,-117.257,0,Scripps Pier,0.27,0.68,NaN,0.16,0.05,0.22,NaN,NaN,NaN,2.31,18.6
2012,5,14,32.867,-117.257,0,Scripps Pier,0.15,1.66,NaN,0.16,0.03,0.26,17600,0,17600,3.25,18.9
2012,5,17,32.867,-117.257,0,Scripps Pier,0.32,3.88,NaN,0.81,0.05,0.27,NaN,NaN,NaN,6.21,18
2012,5,21,32.867,-117.257,0,Scripps Pier,0.63,1.45,0,0.12,0.04,0.26,12000,0,12000,5.12,18.7
2012,5,24,32.867,-117.257,0,Scripps Pier,0.48,1.22,NaN,0.47,0.05,0.28,NaN,NaN,NaN,4.4,18
2012,5,28,32.867,-117.257,0,Scripps Pier,0.25,1.14,0,0.11,0.07,0.27,41200,0,41200,4.12,18.7
2012,5,28,32.867,-117.257,0,Scripps Pier,NaN,1.14,0,NaN,NaN,NaN,41200,0,41200,NaN,18.7
2012,5,31,32.867,-117.257,0,Scripps Pier,0.32,0.76,NaN,0.1,0.03,0.3,NaN,NaN,NaN,3.41,19.3
2012,6,5,32.867,-117.257,0,Scripps Pier,0.25,0.57,0,0.13,0.03,0.25,800,0,800,3.55,19.3
2012,6,7,32.867,-117.257,0,Scripps Pier,0.23,1.02,NaN,1,0.08,0.33,NaN,NaN,NaN,3.87,18.2
2012,6,11,32.867,-117.257,0,Scripps Pier,0.19,0.95,0,0.11,0.07,0.26,14800,0,14800,2.78,19
2012,6,14,32.867,-117.257,0,Scripps Pier,0.35,1.39,NaN,0.55,0.04,0.3,NaN,NaN,NaN,2.57,17.5
2012,6,18,32.867,-117.257,0,Scripps Pier,0.45,1.04,0,0.16,0.04,0.27,19200,0,19200,1.12,18.5
2012,6,21,32.867,-117.257,0,Scripps Pier,0.18,1.91,NaN,0.17,0,0.3,NaN,NaN,NaN,1.26,19.1
2012,6,26,32.867,-117.257,0,Scripps Pier,0.32,0.89,0,0.05,0.04,0.26,10800,5200,16000,1.77,20.1
2012,6,29,32.867,-117.257,0,Scripps Pier,0.53,1.2,NaN,0.16,0.03,0.23,NaN,NaN,NaN,1.18,19.8
2012,7,2,32.867,-117.257,0,Scripps Pier,0.33,0.89,0,0.28,0.01,0.21,12000,400,12400,0.54,20.5
2012,7,5,32.867,-117.257,0,Scripps Pier,0.82,1.11,NaN,0.25,0.06,0.24,NaN,NaN,NaN,1.36,19.4
2012,7,9,32.867,-117.257,0,Scripps Pier,0.68,1.62,0,2.04,0.1,0.45,88000,52400,140400,3.09,14.3
2012,7,12,32.867,-117.257,0,Scripps Pier,0.57,0.83,NaN,0.36,0.03,0.24,NaN,NaN,NaN,1.9,18.9
2012,7,16,32.867,-117.257,0,Scripps Pier,1,0.7,0,0.27,0.05,0.22,11600,3600,15200,1.5,19.9
2012,7,19,32.867,-117.257,0,Scripps Pier,0.15,1.01,NaN,0.22,0.02,0.19,NaN,NaN,NaN,0.92,20.1
2012,7,23,32.867,-117.257,0,Scripps Pier,0.59,1.08,0,0.28,0.04,0.21,4800,1200,6000,0.82,21
2012,7,26,32.867,-117.257,0,Scripps Pier,0.35,0.74,NaN,0.23,0.01,0.19,NaN,NaN,NaN,0.99,21
2012,7,30,32.867,-117.257,0,Scripps Pier,0.19,1.23,0,0.08,0.03,0.22,14000,9200,23200,1.65,19.8
2012,8,2,32.867,-117.257,0,Scripps Pier,NaN,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8
2012,8,6,32.867,-117.257,0,Scripps Pier,0.39,1.67,0,0.23,0.06,0.2,14400,31200,45600,1.35,20.2
2012,8,9,32.867,-117.257,0,Scripps Pier,NaN,2.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.1
2012,8,13,32.867,-117.257,0,Scripps Pier,0.49,1.42,0,0.06,0.05,0.22,6000,0,6000,1.31,21.2
2012,8,16,32.867,-117.257,0,Scripps Pier,NaN,1.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22
2012,8,20,32.867,-117.257,0,Scripps Pier,0.11,1.06,0,0.1,0.03,0.2,3200,0,3200,1.78,23.1
2012,8,23,32.867,-117.257,0,Scripps Pier,NaN,1.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9
2012,8,27,32.867,-117.257,0,Scripps Pier,NaN,2.35,0,NaN,NaN,NaN,1600,0,1600,NaN,21.8
2012,8,27,32.867,-117.257,0,Scripps Pier,0.33,2.35,0,0.1,0.04,0.31,1600,0,1600,2.27,21.8
2012,8,30,32.867,-117.257,0,Scripps Pier,NaN,2.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.6
2012,9,4,32.867,-117.257,0,Scripps Pier,0.4,2.06,0,0.27,0.05,0.33,12400,0,12400,3.1,19.7
2012,9,6,32.867,-117.257,0,Scripps Pier,NaN,1.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.7
2012,9,10,32.867,-117.257,0,Scripps Pier,0.63,1,0,0.13,0.06,0.25,7600,0,7600,2.93,22.2
2012,9,13,32.867,-117.257,0,Scripps Pier,NaN,1.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.1
2012,9,17,32.867,-117.257,0,Scripps Pier,0.54,0.57,0,0.05,0.12,0.3,4400,0,4400,2.48,20.1
2012,9,20,32.867,-117.257,0,Scripps Pier,NaN,1.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20
2012,9,24,32.867,-117.257,0,Scripps Pier,1.12,1.18,0,0.23,0.05,0.32,2000,0,2000,2.96,20.6
2012,9,27,32.867,-117.257,0,Scripps Pier,NaN,1.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.4
2012,10,1,32.867,-117.257,0,Scripps Pier,1.2,2.2,0,0.04,0.09,0.29,6400,0,6400,3.25,20.4
2012,10,4,32.867,-117.257,0,Scripps Pier,NaN,1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1
2012,10,4,32.867,-117.257,0,Scripps Pier,NaN,1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.1
2012,10,8,32.867,-117.257,0,Scripps Pier,1.89,0.96,0,0.11,0.05,0.31,4400,0,4400,3.27,19.5
2012,10,11,32.867,-117.257,0,Scripps Pier,NaN,1.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20
2012,10,15,32.867,-117.257,0,Scripps Pier,0.73,1.55,0,0.03,0.04,0.29,2400,0,2400,3.19,18.9
2012,10,18,32.867,-117.257,0,Scripps Pier,NaN,1.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.5
2012,10,22,32.867,-117.257,0,Scripps Pier,1.34,1.07,0,0.1,0.04,0.3,4000,0,4000,3.01,19.5
2012,10,25,32.867,-117.257,0,Scripps Pier,NaN,1.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.4
2012,10,29,32.867,-117.257,0,Scripps Pier,0.28,1.32,0,0.08,0.06,0.28,12400,0,12400,3.55,18.7
2012,11,1,32.867,-117.257,0,Scripps Pier,NaN,1.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.7
2012,11,5,32.867,-117.257,0,Scripps Pier,0.65,1.1,0,0.23,0.03,0.31,6800,0,6800,3.49,17.8
2012,11,8,32.867,-117.257,0,Scripps Pier,NaN,0.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.4
2012,11,13,32.867,-117.257,0,Scripps Pier,0.64,1.91,0,0.18,0.1,0.34,19600,800,20400,4.12,16.6
2012,11,15,32.867,-117.257,0,Scripps Pier,NaN,1.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.8
2012,11,19,32.867,-117.257,0,Scripps Pier,1.34,0.91,0,0.4,0.04,0.37,6800,0,6800,3.77,17
2012,11,21,32.867,-117.257,0,Scripps Pier,NaN,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.5
2012,11,26,32.867,-117.257,0,Scripps Pier,0.64,1.02,0,0.07,0.02,0.31,5600,800,6400,3.03,16.5
2012,11,29,32.867,-117.257,0,Scripps Pier,NaN,1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.4
2012,12,3,32.867,-117.257,0,Scripps Pier,1.42,1.41,NaN,0.48,0.12,0.37,4000,0,4000,2.89,16.6
